Batch 1, 0.8445789659208688
Batch 2, 0.824713993594772
Batch 3, 0.8151038717328735
Batch 4, 0.8602243603861996
Batch 5, 0.7091202664646046
Batch 6, 0.7677483991157577
Batch 7, 0.621975336702247
Batch 8, 0.5446540461284096
Batch 9, 0.898068716701477
Batch 10, 0.722279373684434
Batch 11, 0.6797454125072794
Batch 12, 0.6861709169557211
Batch 13, 0.9519993719629902
Batch 14, 0.5236620286154834
Batch 15, 0.8188741868187959
Batch 16, 0.9074807339435627
Batch 17, 0.9456846676054481
Batch 18, 0.8909453166021367
Batch 19, 0.6705172278430308
Batch 20, 0.7631504666025827
Batch 21, 0.8613536473266626
Batch 22, 0.9276575282961351
Batch 23, 0.9188739492532827
Batch 24, 0.883886655566656
Batch 25, 0.8568788084516796
Batch 26, 0.91426578179468
Batch 27, 0.5165773551225505
Batch 28, 0.5475965183549292
Batch 29, 0.8987060754165296
Batch 30, 0.9515532317211394
Batch 31, 0.8902250015197954
Batch 32, 0.6091154483355813
Batch 33, 0.8443283652182137
Batch 34, 0.49989042048839943
Batch 35, 0.6588159000239413
Batch 36, 0.8462714281234219
Batch 37, 0.9041347064287619
Batch 38, 0.8265943677492141
Batch 39, 0.7818807377584375
Batch 40, 0.6322859869927779
Batch 41, 0.8727980960928883
Batch 42, 0.78081699973496
Batch 43, 0.5683552992998491
Batch 44, 0.6188679172713349
Batch 45, 0.8382395221518244
Batch 46, 0.7290821645621293
Batch 47, 0.7148615583417799
Batch 48, 0.7609286753082675
Batch 49, 0.9466101745633452
Batch 50, 0.6979115598351034
Batch 51, 0.9277636639942287
Batch 52, 0.9123038344016333
Batch 53, 0.5958579854145957
Batch 54, 0.6524544781561076
Batch 55, 0.7233372191476375
Batch 56, 0.6674596696014362
Batch 57, 0.5941655081774327
Batch 58, 0.8364779095500797
Batch 59, 0.9317743917186777
Batch 60, 0.8508768505229437
Batch 61, 0.7021881174149971
Batch 62, 0.9362416558441883
Batch 63, 0.9060488019382147
Batch 64, 0.8284114607137398
Batch 65, 0.7027309919544652
Batch 66, 0.8845531432063952
Batch 67, 0.8545595852313018
Batch 68, 0.8715332504275278
Batch 69, 0.655367024105616
Batch 70, 0.5543953776629881
Batch 71, 0.8984915112441721
Batch 72, 0.6290339530202329
Batch 73, 0.8597402117585544
Batch 74, 0.8605761688064699
Batch 75, 0.6432073125395497
Batch 76, 0.6001242359529583
Batch 77, 0.8005575255741575
Batch 78, 0.813286697614235
Batch 79, 0.7013843184917987
Batch 80, 0.7729834790171036
Batch 81, 0.7933236660154375
Batch 82, 0.8642039781078142
Batch 83, 0.7545442905170071
Batch 84, 0.773486914644917
Batch 85, 0.6940681348638241
Batch 86, 0.8926580762142446
Batch 87, 0.6432275101939331
Batch 88, 0.7095270835076345
Batch 89, 0.7213189021341507
Batch 90, 0.9364414324606583
Batch 91, 0.9090394030632175
Batch 92, 0.6684643797416429
Batch 93, 0.9747656578461097
Batch 94, 0.5149826901835971
Batch 95, 0.861218327935363
Batch 96, 0.5063179138879841
Batch 97, 0.6124132222255548
Batch 98, 0.865797520436073
Batch 99, 0.8105801153395427
Batch 100, 0.5353014995472508
Batch 101, 0.807216365612832
Batch 102, 0.805480447728567
Batch 103, 0.8486813066796955
Batch 104, 0.5689858443192668
Batch 105, 0.7430021461251592
Batch 106, 0.7901073975137789
Batch 107, 0.9040649728472252
Batch 108, 0.95255179110783
Batch 109, 0.7578244132882797
Batch 110, 0.7104154363442907
Batch 111, 0.8255046185750543
Batch 112, 0.7232718130567689
Batch 113, 0.7913042496398366
Batch 114, 0.7583791981425304
Batch 115, 0.7391580483501374
Batch 116, 0.6384209088703575
Batch 117, 0.7407472032179964
Batch 118, 0.5436344359411319
Batch 119, 0.7966168781909273
Batch 120, 0.5391143415197365
Batch 121, 0.8838963367411298
Batch 122, 0.676582434858802
Batch 123, 0.60041996677028
Batch 124, 0.9174219650235526
Batch 125, 0.822205879747278
Batch 126, 0.5303562593537857
Batch 127, 0.8263997235352224
Batch 128, 0.9248690690040867
Batch 129, 0.6655952525780774
Batch 130, 0.8881994167424702
Batch 131, 0.9331674429815938
Batch 132, 0.9258254714716262
Batch 133, 0.6662422237333875
Batch 134, 0.8953705333948936
Batch 135, 0.6362286867760049
Batch 136, 0.8405325677425691
Batch 137, 0.8684098522923418
Batch 138, 0.8899549303048085
Batch 139, 0.8537482832607639
Batch 140, 0.6615485973324874
Batch 141, 0.9128390044699382
Batch 142, 0.8481682126115171
Batch 143, 0.7596526261018293
Batch 144, 0.9178738185367816
Batch 145, 0.9077184154462808
Batch 146, 0.7111864799673058
Batch 147, 0.7842358764009619
Batch 148, 0.7634847246181505
Batch 149, 0.7883757561934791
Batch 150, 0.8382780911455954
Batch 151, 0.7464088785022724
Batch 152, 0.8196075478394157
Batch 153, 0.5886432934670044
Batch 154, 0.8381164725080239
Batch 155, 0.8795976005799729
Batch 156, 0.5857723861656611
Batch 157, 0.9103962778419417
Batch 158, 0.5638779398178447
Batch 159, 0.5063072738072267
Batch 160, 0.8489253167173056
Batch 161, 0.6166336387782294
Batch 162, 0.8406434938253912
Batch 163, 0.6965618825219381
Batch 164, 0.8295612675843671
Batch 165, 0.6483285067941428
Batch 166, 0.8936062852384267
Batch 167, 0.7908023652791054
Batch 168, 0.740643621513148
Batch 169, 0.9503556180771767
Batch 170, 0.7034412850800149
Batch 171, 0.5751339479658123
Batch 172, 0.5947873269422748
Batch 173, 0.938758892303703
Batch 174, 0.9398906621036962
Batch 175, 0.8735041132441036
Batch 176, 0.8416213298453469
